,y_11,y_12,y_13,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,ADM2_EN,lat,long
1172,Medium,High,High,High,Medium,Medium,High,Yes,27,Online business,25,1,1,Roysambu,-1.2275,36.8852
1173,High,High,High,High,High,High,High,Yes,4,Physical business,8,0,1,Roysambu,-1.2275,36.8852
1174,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,4,0,1,Roysambu,-1.2275,36.8852
1175,High,Medium,High,High,High,High,Medium,Yes,3,Online business,3,0,1,Roysambu,-1.2275,36.8852
1176,High,High,High,High,High,High,High,No,1,Physical business,2,0,1,Roysambu,-1.2275,36.8852
1177,High,Medium,High,High,High,High,High,No,0,Physical business,3,0,1,Roysambu,-1.2275,36.8852
1178,Very High,High,Very High,Very High,High,Very High,Very High,Yes,4,Online business,5,0,0,Roysambu,-1.2275,36.8852
1179,High,Medium,Medium,Medium,Medium,High,High,No,4,Physical business,5,0,0,Roysambu,-1.2275,36.8852
1180,High,High,High,High,High,High,High,Yes,0,Physical business,1,0,1,Roysambu,-1.2275,36.8852
1181,Medium,High,High,High,High,Medium,High,No,0,Physical business,3,0,1,Roysambu,-1.2275,36.8852
1182,Medium,High,Medium,Medium,High,Very High,High,No,0,Physical business,1,0,0,Roysambu,-1.2275,36.8852
1183,High,High,High,High,High,Medium,Medium,Yes,13,Online business,23,1,0,Roysambu,-1.2275,36.8852
1184,High,High,High,High,High,High,High,No,7,Online business,9,0,0,Roysambu,-1.2275,36.8852
1185,High,High,High,High,High,High,High,No,1,Physical business,1,0,1,Roysambu,-1.2275,36.8852
1186,High,High,Medium,High,High,Very High,High,No,0,Physical business,2,0,1,Roysambu,-1.2275,36.8852
1187,High,High,High,High,High,High,High,Yes,11,Online business,11,1,1,Roysambu,-1.2275,36.8852
1188,High,High,High,High,High,High,High,No,3,Physical business,3,0,0,Roysambu,-1.2275,36.8852
1189,Medium,Medium,Low,Medium,Low,Low,Low,No,0,Physical business,3,0,1,Roysambu,-1.2275,36.8852
1190,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,4,0,1,Roysambu,-1.2275,36.8852
1191,High,Medium,High,High,High,Very High,Very High,Yes,4,Online business,4,0,1,Roysambu,-1.2275,36.8852
1192,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Roysambu,-1.2275,36.8852
1193,Very Low,Low,Low,Low,Low,Low,Low,No,0,other,0,0,1,Roysambu,-1.2275,36.8852
1194,High,High,High,High,High,High,Very High,Yes,10,Online business,13,0,0,Roysambu,-1.2275,36.8852
1195,High,High,High,High,High,High,Very High,Yes,5,Online business,5,0,0,Roysambu,-1.2275,36.8852
1196,Medium,High,High,High,High,High,High,No,8,Online business,8,1,1,Roysambu,-1.2275,36.8852
1197,High,Medium,High,High,High,High,High,Yes,1,Online business,2,0,0,Roysambu,-1.2275,36.8852
1198,High,High,High,High,High,High,High,Yes,3,Online business,3,1,1,Roysambu,-1.2275,36.8852
1199,Medium,Medium,Very High,High,Very High,Medium,High,Yes,3,Online business,3,1,1,Roysambu,-1.2275,36.8852
1200,Medium,High,High,High,High,Low,Medium,No,1,Physical business,1,0,1,Roysambu,-1.2275,36.8852
1201,High,High,High,High,High,High,High,No,2,Physical business,2,1,1,Roysambu,-1.2275,36.8852
1202,High,High,High,High,High,Medium,High,Yes,3,Physical business,3,0,1,Roysambu,-1.2275,36.8852
1203,Medium,High,Medium,Medium,High,Medium,High,No,12,Online business,12,0,1,Roysambu,-1.2275,36.8852
1204,High,High,High,High,High,Medium,High,No,2,Physical business,2,0,1,Roysambu,-1.2275,36.8852
1205,High,High,Medium,High,Medium,Medium,High,Yes,12,Online business,12,0,1,Roysambu,-1.2275,36.8852
1206,High,High,Medium,High,High,High,High,Yes,15,Online business,15,0,1,Roysambu,-1.2275,36.8852
1207,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,13,Physical business,13,0,1,Roysambu,-1.2275,36.8852
1208,Medium,Medium,Medium,Medium,High,Medium,Medium,Yes,10,Online business,10,0,1,Roysambu,-1.2275,36.8852
1209,Medium,Medium,High,Medium,High,High,Medium,Yes,3,Online business,6,1,0,Roysambu,-1.2275,36.8852
1210,High,High,High,High,High,High,High,Yes,8,Online business,8,1,1,Roysambu,-1.2275,36.8852
1211,Medium,High,Medium,Medium,High,Medium,High,Yes,9,Online business,9,0,1,Roysambu,-1.2275,36.8852
1212,Medium,High,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,2,0,1,Roysambu,-1.2275,36.8852
1213,Medium,Medium,High,Medium,Medium,High,High,No,4,Online business,4,0,0,Roysambu,-1.2275,36.8852
1214,Medium,High,High,High,Medium,Medium,Medium,Yes,6,Online business,6,0,0,Roysambu,-1.2275,36.8852
1215,Medium,Medium,High,Medium,High,High,High,Yes,1,Physical business,9,0,1,Roysambu,-1.2275,36.8852
243,High,Medium,High,High,High,Medium,High,No,6,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
417,High,High,High,High,High,Medium,High,Yes,3,Online business,5,0,1,Ruaraka,-1.2556,36.8701
630,High,High,Medium,High,High,Medium,High,No,0,Physical business,2,0,0,Ruaraka,-1.2556,36.8701
764,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,90,Online business,100,0,0,Ruaraka,-1.2556,36.8701
769,Medium,Medium,High,Medium,Very High,Medium,Medium,No,0,Physical business,8,0,0,Ruaraka,-1.2556,36.8701
788,Medium,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,12,0,1,Ruaraka,-1.2556,36.8701
792,Medium,Medium,Medium,Medium,Medium,High,Medium,No,0,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
793,High,Medium,High,High,High,High,High,No,6,Physical business,6,1,0,Ruaraka,-1.2556,36.8701
794,High,Medium,High,High,Medium,Medium,High,No,0,Physical business,7,1,1,Ruaraka,-1.2556,36.8701
795,Medium,Medium,Medium,Medium,Medium,High,High,No,9,Physical business,9,0,1,Ruaraka,-1.2556,36.8701
797,Medium,High,Medium,Medium,Medium,Medium,High,No,6,Physical business,10,0,1,Ruaraka,-1.2556,36.8701
798,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,5,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
800,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,0,Ruaraka,-1.2556,36.8701
801,Low,Medium,Low,Low,Low,Low,Low,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
803,High,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,6,1,1,Ruaraka,-1.2556,36.8701
804,High,Medium,Medium,Medium,High,Medium,High,Yes,12,Online business,12,0,0,Ruaraka,-1.2556,36.8701
805,High,High,High,High,High,High,High,Yes,4,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
809,Medium,Low,Low,Low,Low,Low,Low,Yes,0,Physical business,1,0,0,Ruaraka,-1.2556,36.8701
810,High,High,Low,Medium,Medium,Low,Medium,Yes,2,Online business,2,0,0,Ruaraka,-1.2556,36.8701
812,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,6,0,1,Ruaraka,-1.2556,36.8701
813,Medium,Medium,Low,Medium,Low,Medium,Medium,No,2,Physical business,2,0,0,Ruaraka,-1.2556,36.8701
814,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,4,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
815,High,High,Medium,High,High,Medium,Medium,No,11,Physical business,11,0,0,Ruaraka,-1.2556,36.8701
817,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,5,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
818,High,High,Medium,High,Medium,Medium,High,No,0,Physical business,8,0,0,Ruaraka,-1.2556,36.8701
819,Medium,Low,Medium,Medium,Medium,Medium,Low,Yes,8,Online business,12,1,0,Ruaraka,-1.2556,36.8701
827,High,Medium,Medium,Medium,High,Low,Medium,No,0,Physical business,6,0,1,Ruaraka,-1.2556,36.8701
828,Medium,High,Medium,Medium,Medium,Medium,High,No,0,Physical business,7,0,1,Ruaraka,-1.2556,36.8701
831,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
832,High,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
833,Medium,Medium,Low,Medium,Medium,Medium,Medium,Yes,1,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
834,High,High,Medium,High,Medium,Medium,Medium,No,0,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
835,Medium,Medium,Medium,Medium,High,Medium,Medium,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
836,Medium,Medium,High,Medium,High,Medium,Medium,No,0,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
837,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,23,0,1,Ruaraka,-1.2556,36.8701
838,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,3,Physical business,7,0,1,Ruaraka,-1.2556,36.8701
839,Medium,Low,High,Medium,High,High,High,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
840,Very High,High,High,High,High,High,High,No,3,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
841,Medium,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
842,High,High,Medium,High,High,High,High,No,0,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
843,High,High,Medium,High,Low,Low,Medium,No,2,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
844,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Physical business,3,0,1,Ruaraka,-1.2556,36.8701
845,Medium,Medium,High,Medium,Medium,Medium,Medium,No,0,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
846,High,Low,High,Medium,High,High,High,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
847,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
848,Medium,Medium,High,Medium,Medium,Medium,High,Yes,4,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
849,Medium,Low,Medium,Medium,High,Low,Medium,No,0,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
850,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
851,High,High,High,High,High,Medium,High,No,0,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
852,Medium,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
853,High,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
854,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
855,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
856,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
857,High,Medium,Medium,Medium,Medium,High,High,No,0,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
858,High,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
859,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
860,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,3,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
861,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,4,Physical business,3,0,1,Ruaraka,-1.2556,36.8701
862,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,3,Physical business,6,0,1,Ruaraka,-1.2556,36.8701
863,High,High,High,High,High,High,High,No,3,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
864,Medium,High,High,High,High,Low,Medium,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
865,Medium,Medium,Medium,Medium,Medium,Low,Medium,No,0,Online business,7,0,1,Ruaraka,-1.2556,36.8701
866,High,High,High,High,High,High,Medium,No,0,Physical business,22,0,1,Ruaraka,-1.2556,36.8701
868,Medium,High,Medium,Medium,Medium,High,High,No,1,Physical business,3,0,1,Ruaraka,-1.2556,36.8701
869,High,Medium,High,High,High,High,High,Yes,0,Physical business,3,0,0,Ruaraka,-1.2556,36.8701
870,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,5,Physical business,5,1,0,Ruaraka,-1.2556,36.8701
871,Medium,Medium,Medium,Medium,Low,Medium,Medium,No,11,Physical business,13,0,1,Ruaraka,-1.2556,36.8701
872,Medium,Medium,Medium,Medium,Medium,Low,Low,Yes,7,Online business,7,0,0,Ruaraka,-1.2556,36.8701
873,High,High,High,High,High,High,High,Yes,6,Online business,6,0,1,Ruaraka,-1.2556,36.8701
874,High,High,Medium,High,Medium,Medium,Medium,Yes,2,Online business,2,0,1,Ruaraka,-1.2556,36.8701
875,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,7,Physical business,11,0,1,Ruaraka,-1.2556,36.8701
876,High,High,High,High,High,High,High,No,5,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
877,High,High,Medium,High,High,Medium,High,No,5,Physical business,7,0,1,Ruaraka,-1.2556,36.8701
878,Medium,High,High,High,High,Very High,High,No,2,Online business,2,0,1,Ruaraka,-1.2556,36.8701
879,High,High,Medium,High,Medium,Medium,Medium,No,3,Physical business,3,0,1,Ruaraka,-1.2556,36.8701
880,High,High,Medium,High,High,High,Medium,No,1,Online business,3,0,1,Ruaraka,-1.2556,36.8701
881,Medium,Medium,High,Medium,High,Medium,High,Yes,8,Physical business,8,0,1,Ruaraka,-1.2556,36.8701
882,Medium,High,High,High,High,High,High,No,0,Physical business,6,0,1,Ruaraka,-1.2556,36.8701
883,Medium,Low,High,Medium,Medium,Medium,Low,Yes,1,Online business,4,0,1,Ruaraka,-1.2556,36.8701
884,Medium,High,Low,Medium,Medium,Medium,Medium,No,3,Physical business,3,0,1,Ruaraka,-1.2556,36.8701
885,Medium,Medium,Low,Medium,Low,Medium,Low,Yes,1,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
886,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Online business,1,0,0,Ruaraka,-1.2556,36.8701
887,High,Low,Low,Medium,Medium,Very Low,Low,No,1,Physical business,1,0,1,Ruaraka,-1.2556,36.8701
888,Medium,Low,Medium,Medium,Medium,High,Low,No,9,Online business,25,0,1,Ruaraka,-1.2556,36.8701
889,Medium,Medium,Medium,Medium,Medium,High,Medium,Yes,2,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
890,High,High,Medium,High,Medium,Medium,Medium,Yes,0,Online business,3,0,1,Ruaraka,-1.2556,36.8701
893,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Ruaraka,-1.2556,36.8701
894,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,3,0,1,Ruaraka,-1.2556,36.8701
895,High,High,Medium,High,Medium,Medium,High,No,3,Online business,4,0,1,Ruaraka,-1.2556,36.8701
896,Medium,High,Medium,Medium,Medium,Medium,Medium,No,0,Online business,2,0,1,Ruaraka,-1.2556,36.8701
899,Medium,Medium,Medium,Medium,High,Medium,Medium,Yes,0,Online business,4,0,1,Ruaraka,-1.2556,36.8701
900,Medium,Medium,Medium,Medium,Medium,High,High,No,0,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
901,Medium,High,High,High,High,High,High,Yes,0,Physical business,7,0,1,Ruaraka,-1.2556,36.8701
902,High,High,High,High,High,High,High,No,1,Online business,9,1,1,Ruaraka,-1.2556,36.8701
903,Medium,High,Medium,Medium,High,Medium,Medium,No,0,Physical business,10,1,1,Ruaraka,-1.2556,36.8701
904,High,High,Medium,High,High,Medium,Medium,No,0,Online business,13,0,1,Ruaraka,-1.2556,36.8701
905,Medium,High,Medium,Medium,High,Medium,High,No,5,Online business,8,0,1,Ruaraka,-1.2556,36.8701
933,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,10,Online business,10,0,1,Ruaraka,-1.2556,36.8701
934,Medium,Medium,High,Medium,High,Medium,Medium,No,0,Physical business,4,0,0,Ruaraka,-1.2556,36.8701
937,Medium,High,High,High,High,High,Medium,No,10,Physical business,50,0,1,Ruaraka,-1.2556,36.8701
941,Medium,Medium,High,Medium,Medium,Medium,Medium,Yes,4,Online business,4,0,1,Ruaraka,-1.2556,36.8701
946,High,High,High,High,Medium,High,High,No,5,Physical business,5,0,1,Ruaraka,-1.2556,36.8701
948,High,High,High,High,High,High,High,No,7,Physical business,12,0,1,Ruaraka,-1.2556,36.8701
949,High,High,Medium,High,High,Medium,Medium,Yes,6,Online business,7,0,0,Ruaraka,-1.2556,36.8701
952,High,High,High,High,High,High,High,Yes,18,Online business,18,0,1,Ruaraka,-1.2556,36.8701
953,High,High,High,High,High,High,High,No,9,Physical business,11,0,1,Ruaraka,-1.2556,36.8701
956,High,High,High,High,High,High,Very High,Yes,6,Online business,6,0,1,Ruaraka,-1.2556,36.8701
999,High,High,High,High,Medium,Medium,Medium,No,0,Physical business,4,0,1,Ruaraka,-1.2556,36.8701
1000,High,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,2,0,1,Ruaraka,-1.2556,36.8701
1008,Low,Medium,High,Medium,Medium,High,Medium,No,7,Physical business,7,0,1,Ruaraka,-1.2556,36.8701
248,High,High,Medium,High,High,High,High,Yes,0,Online business,1,0,1,Starehe,-1.2835,36.8226
250,High,High,High,High,High,Medium,High,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
252,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,2,0,1,Starehe,-1.2835,36.8226
253,Medium,Medium,Medium,Medium,Medium,High,Medium,Yes,1,Physical business,4,0,1,Starehe,-1.2835,36.8226
264,High,Medium,High,High,High,High,High,Yes,13,Online business,34,1,1,Starehe,-1.2835,36.8226
269,High,High,Medium,High,High,High,High,Yes,3,Online business,5,1,1,Starehe,-1.2835,36.8226
271,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,3,Online business,3,0,1,Starehe,-1.2835,36.8226
272,Medium,Medium,Medium,Medium,High,Medium,High,Yes,3,Physical business,7,0,1,Starehe,-1.2835,36.8226
273,High,High,High,High,High,Medium,High,Yes,1,Online business,3,1,1,Starehe,-1.2835,36.8226
275,Medium,Medium,Medium,Medium,Medium,High,Medium,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
277,Medium,Medium,Medium,Medium,Medium,Medium,High,Yes,3,Online business,3,0,1,Starehe,-1.2835,36.8226
278,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,8,Online business,15,0,0,Starehe,-1.2835,36.8226
279,High,High,High,High,High,Medium,High,No,50,Online business,210,0,0,Starehe,-1.2835,36.8226
280,Medium,High,High,High,High,Medium,Medium,No,0,Online business,2,0,1,Starehe,-1.2835,36.8226
281,High,High,High,High,Medium,Medium,Medium,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
282,Medium,Medium,Medium,Medium,Medium,High,Medium,No,6,Physical business,10,0,0,Starehe,-1.2835,36.8226
286,Medium,High,High,High,Medium,Medium,High,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
297,High,High,Medium,High,High,High,High,Yes,0,Online business,3,0,1,Starehe,-1.2835,36.8226
298,Medium,Medium,High,Medium,Medium,Medium,Medium,No,1,Physical business,4,0,1,Starehe,-1.2835,36.8226
299,Medium,High,High,High,High,Medium,Medium,Yes,70,Physical business,300,0,1,Starehe,-1.2835,36.8226
301,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
303,Medium,Low,Medium,Medium,Low,Low,Medium,No,0,Physical business,3,0,1,Starehe,-1.2835,36.8226
305,High,Medium,High,High,High,Medium,Medium,Yes,10,Physical business,28,0,1,Starehe,-1.2835,36.8226
306,High,High,High,High,Medium,Medium,High,No,1,Online business,1,0,1,Starehe,-1.2835,36.8226
308,Medium,Low,Medium,Medium,Medium,Medium,High,No,4,Physical business,10,0,1,Starehe,-1.2835,36.8226
309,High,Medium,Medium,Medium,Medium,High,High,Yes,9,Online business,13,0,0,Starehe,-1.2835,36.8226
310,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,12,0,0,Starehe,-1.2835,36.8226
313,Medium,Medium,Medium,Medium,Medium,Medium,High,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
314,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,2,0,0,Starehe,-1.2835,36.8226
315,High,Medium,Medium,Medium,Medium,High,High,No,0,Online business,15,1,1,Starehe,-1.2835,36.8226
316,High,Medium,High,High,Medium,High,High,Yes,1,Online business,1,0,1,Starehe,-1.2835,36.8226
317,Low,Low,Medium,Low,Medium,Medium,Medium,Yes,0,Physical business,18,0,0,Starehe,-1.2835,36.8226
318,Medium,High,Medium,Medium,Medium,Medium,High,No,4,Physical business,6,0,0,Starehe,-1.2835,36.8226
319,Medium,High,High,High,High,Medium,Medium,No,3,Online business,8,0,0,Starehe,-1.2835,36.8226
320,High,Medium,Medium,Medium,High,Medium,High,Yes,1,Online business,5,0,1,Starehe,-1.2835,36.8226
321,High,High,High,High,High,High,High,Yes,7,Online business,7,1,1,Starehe,-1.2835,36.8226
322,Medium,Medium,High,Medium,Medium,Medium,Medium,No,2,Physical business,3,0,1,Starehe,-1.2835,36.8226
323,Medium,High,Medium,Medium,Medium,High,High,No,4,Physical business,4,0,1,Starehe,-1.2835,36.8226
324,High,Medium,Medium,Medium,Medium,Medium,Medium,Yes,5,Online business,13,1,0,Starehe,-1.2835,36.8226
325,Medium,High,High,High,Medium,Medium,Medium,Yes,6,Online business,14,0,0,Starehe,-1.2835,36.8226
326,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Online business,1,0,0,Starehe,-1.2835,36.8226
327,Low,Medium,Low,Low,Low,Low,Medium,No,0,Physical business,2,0,0,Starehe,-1.2835,36.8226
329,Medium,High,Medium,Medium,Medium,High,High,Yes,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
330,Medium,High,Medium,Medium,Medium,High,Medium,Yes,4,Online business,10,0,0,Starehe,-1.2835,36.8226
331,Medium,Medium,High,Medium,High,Medium,High,Yes,0,Online business,3,0,1,Starehe,-1.2835,36.8226
332,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Physical business,3,0,1,Starehe,-1.2835,36.8226
333,Medium,Medium,Medium,Medium,Medium,Medium,High,Yes,1,Online business,20,0,1,Starehe,-1.2835,36.8226
334,Low,Medium,High,Medium,High,High,High,Yes,5,Physical business,30,0,1,Starehe,-1.2835,36.8226
335,Medium,High,High,High,Very High,Medium,Medium,Yes,17,Online business,53,0,1,Starehe,-1.2835,36.8226
336,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,10,0,1,Starehe,-1.2835,36.8226
337,High,High,Medium,High,Medium,High,High,Yes,10,Online business,10,0,1,Starehe,-1.2835,36.8226
339,Low,Low,Medium,Low,Low,Medium,Medium,No,0,Physical business,4,0,0,Starehe,-1.2835,36.8226
340,Medium,Medium,High,Medium,Medium,High,Medium,Yes,0,Online business,2,0,1,Starehe,-1.2835,36.8226
341,Low,Low,Low,Low,Low,Medium,Medium,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
342,Low,Medium,High,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,0,Starehe,-1.2835,36.8226
343,Medium,Medium,Medium,Medium,Medium,High,High,Yes,3,Online business,7,0,1,Starehe,-1.2835,36.8226
344,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,4,0,1,Starehe,-1.2835,36.8226
345,High,High,High,High,High,High,High,Yes,1,Online business,3,0,1,Starehe,-1.2835,36.8226
346,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,1,Online business,2,0,1,Starehe,-1.2835,36.8226
347,High,Medium,Medium,Medium,Medium,Low,Medium,Yes,1,Online business,2,0,0,Starehe,-1.2835,36.8226
348,Medium,Medium,Medium,Medium,Medium,Medium,High,No,3,Online business,3,0,1,Starehe,-1.2835,36.8226
349,Medium,Medium,Very High,High,High,High,High,No,3,Physical business,6,0,1,Starehe,-1.2835,36.8226
350,Low,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Online business,3,0,1,Starehe,-1.2835,36.8226
351,Medium,Medium,High,Medium,High,Medium,High,Yes,2,Online business,5,0,0,Starehe,-1.2835,36.8226
352,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,0,Starehe,-1.2835,36.8226
353,Medium,Medium,Medium,Medium,Medium,High,Medium,No,3,Physical business,9,0,0,Starehe,-1.2835,36.8226
354,Low,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,4,0,1,Starehe,-1.2835,36.8226
355,Low,Medium,Medium,Medium,High,Low,Medium,No,1,Physical business,3,0,0,Starehe,-1.2835,36.8226
356,High,High,High,High,High,High,High,No,0,Online business,1,0,1,Starehe,-1.2835,36.8226
357,High,High,High,High,High,High,High,Yes,2,Online business,3,0,1,Starehe,-1.2835,36.8226
369,High,Medium,Medium,Medium,Medium,High,High,Yes,20,Online business,37,0,1,Starehe,-1.2835,36.8226
374,High,Medium,High,High,High,High,High,Yes,0,Online business,10,0,1,Starehe,-1.2835,36.8226
380,Medium,Medium,High,Medium,Medium,Medium,High,Yes,15,Physical business,35,0,1,Starehe,-1.2835,36.8226
387,Medium,High,Medium,Medium,Medium,Medium,Medium,Yes,14,Physical business,35,1,1,Starehe,-1.2835,36.8226
388,Medium,Medium,Medium,Medium,High,High,Medium,Yes,2,Online business,10,0,1,Starehe,-1.2835,36.8226
393,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
394,High,Medium,High,High,High,High,Very High,Yes,0,Physical business,2,0,1,Starehe,-1.2835,36.8226
396,High,Medium,Medium,Medium,Medium,Medium,Medium,Yes,3,Online business,3,1,1,Starehe,-1.2835,36.8226
478,Medium,Medium,Medium,Medium,Medium,High,High,No,1,Physical business,1,0,0,Starehe,-1.2835,36.8226
480,Low,Medium,Medium,Medium,Medium,Medium,Low,No,0,Physical business,1,0,1,Starehe,-1.2835,36.8226
483,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,2,Online business,4,0,1,Starehe,-1.2835,36.8226
510,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Yes,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
511,High,High,Very High,High,High,High,High,No,2,Online business,2,0,1,Starehe,-1.2835,36.8226
515,High,High,Medium,High,Medium,High,High,No,1,Online business,1,0,1,Starehe,-1.2835,36.8226
516,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,1,Online business,1,0,1,Starehe,-1.2835,36.8226
517,Medium,Medium,High,Medium,Medium,Medium,High,No,1,Online business,2,0,1,Starehe,-1.2835,36.8226
519,High,High,High,High,High,Medium,High,Yes,1,Online business,3,0,1,Starehe,-1.2835,36.8226
523,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,2,Physical business,8,0,1,Starehe,-1.2835,36.8226
525,Medium,Medium,Medium,Medium,Medium,High,High,No,0,Physical business,1,0,0,Starehe,-1.2835,36.8226
527,Medium,Medium,Medium,Medium,Medium,High,Medium,No,0,Physical business,6,0,0,Starehe,-1.2835,36.8226
